energy,norm,counts
3.639724016189575,96.0,96.0
3.6447229385375977,106.0,106.0
3.649722099304199,130.0,130.0
3.6547210216522217,142.0,142.0
3.659719944000244,139.0,139.0
3.6647191047668457,153.0,153.0
3.669718027114868,177.0,177.0
3.6747169494628906,147.0,147.0
3.679716110229492,139.0,139.0
3.6847150325775146,180.0,180.0
3.689713954925537,175.0,175.0
3.6947131156921387,196.0,196.0
3.699712038040161,173.0,173.0
3.7047109603881836,148.0,148.0
3.709709882736206,147.0,147.0
3.7147090435028076,158.0,158.0
3.71970796585083,163.0,163.0
3.7247068881988525,142.0,142.0
3.729706048965454,143.0,143.0
3.7347049713134766,132.0,132.0
3.739703893661499,111.0,111.0
3.7447030544281006,140.0,140.0
3.749701976776123,98.0,98.0
3.7547008991241455,83.0,83.0
3.759700059890747,91.0,91.0
3.7646989822387695,82.0,82.0
3.769697904586792,57.0,57.0
3.7746970653533936,63.0,63.0
3.779695987701416,38.0,38.0
3.7846949100494385,39.0,39.0
3.78969407081604,37.0,37.0
3.7946929931640625,36.0,36.0
3.799691915512085,28.0,28.0
3.8046910762786865,22.0,22.0
3.809689998626709,16.0,16.0
3.8146889209747314,13.0,13.0
3.819688081741333,21.0,21.0
3.8246870040893555,11.0,11.0
3.829685926437378,15.0,15.0
3.8346850872039795,8.0,8.0
3.839684009552002,10.0,10.0
3.8446829319000244,14.0,14.0
3.849682092666626,12.0,12.0
3.8546810150146484,9.0,9.0
3.859679937362671,5.0,5.0
3.8646790981292725,4.0,4.0
3.869678020477295,10.0,10.0
3.8746769428253174,11.0,11.0
3.879676103591919,8.0,8.0
3.8846750259399414,4.0,4.0
3.889673948287964,3.0,3.0
3.8946731090545654,8.0,8.0
3.899672031402588,10.0,10.0
3.9046709537506104,14.0,14.0
3.909670114517212,15.0,15.0
3.9146690368652344,9.0,9.0
3.919667959213257,11.0,11.0
3.9246668815612793,11.0,11.0
3.929666042327881,14.0,14.0
3.9346649646759033,17.0,17.0
3.939663887023926,17.0,17.0
3.9446630477905273,11.0,11.0
3.94966197013855,23.0,23.0
3.9546608924865723,24.0,24.0
3.959660053253174,25.0,25.0
3.9646589756011963,19.0,19.0
3.9696578979492188,25.0,25.0
3.9746570587158203,32.0,32.0
3.9796559810638428,22.0,22.0
3.9846549034118652,34.0,34.0
3.989654064178467,32.0,32.0
3.9946529865264893,39.0,39.0
3.9996519088745117,34.0,34.0
4.004651069641113,34.0,34.0
4.009650230407715,32.0,32.0
4.014648914337158,35.0,35.0
4.01964807510376,31.0,31.0
4.024647235870361,38.0,38.0
4.029645919799805,40.0,40.0
4.034645080566406,33.0,33.0
4.03964376449585,28.0,28.0
4.044642925262451,40.0,40.0
4.049642086029053,22.0,22.0
4.054640769958496,37.0,37.0
4.059639930725098,38.0,38.0
4.064639091491699,28.0,28.0
4.069637775421143,25.0,25.0
4.074636936187744,25.0,25.0
4.079636096954346,22.0,22.0
4.084634780883789,18.0,18.0
4.089633941650391,21.0,21.0
4.094633102416992,16.0,16.0
4.0996317863464355,21.0,21.0
4.104630947113037,11.0,11.0
4.109630107879639,7.0,7.0
4.114628791809082,7.0,7.0
4.119627952575684,5.0,5.0
4.124627113342285,5.0,5.0
4.1296257972717285,6.0,6.0
4.13462495803833,7.0,7.0
4.139624118804932,10.0,10.0
4.144622802734375,9.0,9.0
4.149621963500977,7.0,7.0
4.154621124267578,7.0,7.0
4.1596198081970215,3.0,3.0
4.164618968963623,3.0,3.0
4.169618129730225,5.0,5.0
4.174616813659668,2.0,2.0
4.1796159744262695,2.0,2.0
4.184615135192871,3.0,3.0
4.1896138191223145,4.0,4.0
4.194612979888916,6.0,6.0
4.199612140655518,1.0,1.0
4.204610824584961,5.0,5.0
4.2096099853515625,5.0,5.0
4.214609146118164,5.0,5.0
4.219607830047607,5.0,5.0
4.224606990814209,2.0,2.0
4.2296061515808105,2.0,2.0
4.234604835510254,7.0,7.0
4.2396039962768555,3.0,3.0
4.244603157043457,5.0,5.0
4.2496018409729,1.0,1.0
4.254601001739502,8.0,8.0
4.2596001625061035,9.0,9.0
4.264598846435547,5.0,5.0
4.269598007202148,7.0,7.0
4.27459716796875,7.0,7.0
4.279595851898193,1.0,1.0
4.284595012664795,4.0,4.0
4.2895941734313965,3.0,3.0
4.29459285736084,6.0,6.0
4.299592018127441,5.0,5.0
4.304591178894043,6.0,6.0
4.309589862823486,4.0,4.0
4.314589023590088,4.0,4.0
4.3195881843566895,4.0,4.0
4.324586868286133,2.0,2.0
4.329586029052734,5.0,5.0
4.334585189819336,9.0,9.0
4.339583873748779,7.0,7.0
4.344583034515381,6.0,6.0
4.349582195281982,9.0,9.0
4.354580879211426,4.0,4.0
4.359580039978027,4.0,4.0
4.364579200744629,4.0,4.0
4.369577884674072,4.0,4.0
4.374577045440674,4.0,4.0
4.379576206207275,3.0,3.0
4.384574890136719,5.0,5.0
4.38957405090332,1.0,1.0
4.394573211669922,7.0,7.0
4.399571895599365,7.0,7.0
4.404571056365967,2.0,2.0
4.409570217132568,7.0,7.0
4.414568901062012,8.0,8.0
4.419568061828613,6.0,6.0
4.424567222595215,7.0,7.0
4.429565906524658,8.0,8.0
4.43456506729126,5.0,5.0
4.439564228057861,7.0,7.0
4.444562911987305,12.0,12.0
4.449562072753906,5.0,5.0
4.454561233520508,9.0,9.0
4.459559917449951,7.0,7.0
4.464559078216553,11.0,11.0
4.469557762145996,16.0,16.0
4.474556922912598,8.0,8.0
4.479556083679199,8.0,8.0
4.484554767608643,18.0,18.0
4.489553928375244,14.0,14.0
4.494553089141846,6.0,6.0
4.499551773071289,9.0,9.0
4.504550933837891,17.0,17.0
4.509550094604492,13.0,13.0
4.5145487785339355,14.0,14.0
4.519547939300537,15.0,15.0
4.524547100067139,7.0,7.0
4.529545783996582,12.0,12.0
4.534544944763184,9.0,9.0
4.539544105529785,19.0,19.0
4.5445427894592285,11.0,11.0
4.54954195022583,12.0,12.0
4.554541110992432,7.0,7.0
4.559539794921875,6.0,6.0
4.564538955688477,16.0,16.0
4.569538116455078,5.0,5.0
4.5745368003845215,9.0,9.0
4.579535961151123,6.0,6.0
4.584535121917725,3.0,3.0
4.589533805847168,7.0,7.0
4.5945329666137695,10.0,10.0
4.599532127380371,8.0,8.0
4.6045308113098145,4.0,4.0
4.609529972076416,8.0,8.0
4.614529132843018,8.0,8.0
4.619527816772461,7.0,7.0
4.6245269775390625,3.0,3.0
4.629526138305664,6.0,6.0
4.634524822235107,4.0,4.0
4.639523983001709,2.0,2.0
4.6445231437683105,11.0,11.0
4.649521827697754,6.0,6.0
4.6545209884643555,4.0,4.0
4.659520149230957,1.0,1.0
4.6645188331604,1.0,1.0
4.669517993927002,6.0,6.0
4.6745171546936035,6.0,6.0
4.679515838623047,8.0,8.0
4.684514999389648,8.0,8.0
4.68951416015625,4.0,4.0
4.694512844085693,6.0,6.0
4.699512004852295,3.0,3.0
4.7045111656188965,2.0,2.0
4.70950984954834,8.0,8.0
4.714509010314941,6.0,6.0
4.719508171081543,4.0,4.0
4.724506855010986,8.0,8.0
4.729506015777588,1.0,1.0
4.7345051765441895,4.0,4.0
4.739503860473633,5.0,5.0
4.744503021240234,1.0,1.0
4.749502182006836,1.0,1.0
4.754500865936279,3.0,3.0
4.759500026702881,4.0,4.0
4.764499187469482,7.0,7.0
4.769497871398926,5.0,5.0
4.774497032165527,6.0,6.0
4.779496192932129,9.0,9.0
4.784494876861572,1.0,1.0
4.789494037628174,6.0,6.0
4.794493198394775,4.0,4.0
4.799491882324219,2.0,2.0
4.80449104309082,6.0,6.0
4.809490203857422,0.0,0.0
4.814488887786865,5.0,5.0
4.819488048553467,10.0,10.0
4.824487209320068,4.0,4.0
4.829485893249512,3.0,3.0
4.834485054016113,5.0,5.0
4.839484214782715,6.0,6.0
4.844482898712158,6.0,6.0
4.84948205947876,7.0,7.0
4.854481220245361,6.0,6.0
4.859479904174805,5.0,5.0
4.864479064941406,5.0,5.0
4.869478225708008,9.0,9.0
4.874476909637451,9.0,9.0
4.879476070404053,4.0,4.0
4.884475231170654,9.0,9.0
4.889473915100098,4.0,4.0
4.894473075866699,10.0,10.0
4.899472236633301,15.0,15.0
4.904470920562744,10.0,10.0
4.909470081329346,3.0,3.0
4.914468765258789,8.0,8.0
4.919467926025391,4.0,4.0
4.924467086791992,4.0,4.0
4.9294657707214355,7.0,7.0
4.934464931488037,6.0,6.0
4.939464092254639,4.0,4.0
4.944462776184082,7.0,7.0
4.949461936950684,5.0,5.0
4.954461097717285,5.0,5.0
4.9594597816467285,8.0,8.0
4.96445894241333,9.0,9.0
4.969458103179932,6.0,6.0
4.974456787109375,3.0,3.0
4.979455947875977,3.0,3.0
4.984455108642578,8.0,8.0
4.9894537925720215,3.0,3.0
4.994452953338623,7.0,7.0
4.999452114105225,7.0,7.0
5.004450798034668,3.0,3.0
5.0094499588012695,7.0,7.0
5.014449119567871,7.0,7.0
5.0194478034973145,6.0,6.0
5.024446964263916,10.0,10.0
5.029446125030518,3.0,3.0
5.034444808959961,3.0,3.0
5.0394439697265625,5.0,5.0
5.044443130493164,6.0,6.0
5.049441814422607,6.0,6.0
5.054440975189209,1.0,1.0
5.0594401359558105,2.0,2.0
5.064438819885254,5.0,5.0
5.0694379806518555,9.0,9.0
5.074437141418457,5.0,5.0
5.0794358253479,7.0,7.0
5.084434986114502,6.0,6.0
5.0894341468811035,1.0,1.0
5.094432830810547,5.0,5.0
5.099431991577148,4.0,4.0
5.10443115234375,4.0,4.0
5.109429836273193,9.0,9.0
5.114428997039795,3.0,3.0
5.1194281578063965,5.0,5.0
5.12442684173584,5.0,5.0
5.129426002502441,3.0,3.0
5.134425163269043,2.0,2.0
5.139423847198486,7.0,7.0
5.144423007965088,7.0,7.0
5.1494221687316895,5.0,5.0
5.154420852661133,3.0,3.0
5.159420013427734,6.0,6.0
5.164419174194336,4.0,4.0
5.169417858123779,2.0,2.0
5.174417018890381,6.0,6.0
5.179416179656982,6.0,6.0
5.184414863586426,6.0,6.0
5.189414024353027,9.0,9.0
5.194413185119629,6.0,6.0
5.199411869049072,5.0,5.0
5.204411029815674,5.0,5.0
5.209410190582275,7.0,7.0
5.214408874511719,4.0,4.0
5.21940803527832,8.0,8.0
5.224407196044922,9.0,9.0
5.229405879974365,7.0,7.0
5.234405040740967,2.0,2.0
5.239404201507568,8.0,8.0
5.244402885437012,12.0,12.0
5.249402046203613,2.0,2.0
5.254401206970215,4.0,4.0
5.259399890899658,6.0,6.0
5.26439905166626,7.0,7.0
5.269398212432861,4.0,4.0
5.274396896362305,8.0,8.0
5.279396057128906,4.0,4.0
5.284395217895508,3.0,3.0
5.289393901824951,7.0,7.0
5.294393062591553,10.0,10.0
5.299392223358154,11.0,11.0
5.304390907287598,10.0,10.0
5.309390068054199,20.0,20.0
5.314389228820801,13.0,13.0
5.319387912750244,18.0,18.0
5.324387073516846,16.0,16.0
5.329386234283447,19.0,19.0
5.334384918212891,15.0,15.0
5.339384078979492,24.0,24.0
5.3443827629089355,29.0,29.0
5.349381923675537,20.0,20.0
5.354381084442139,22.0,22.0
5.359379768371582,31.0,31.0
5.364378929138184,28.0,28.0
5.369378089904785,41.0,41.0
5.3743767738342285,29.0,29.0
5.37937593460083,36.0,36.0
5.384375095367432,38.0,38.0
5.389373779296875,52.0,52.0
5.394372940063477,44.0,44.0
5.399372100830078,36.0,36.0
5.4043707847595215,50.0,50.0
5.409369945526123,43.0,43.0
5.414369106292725,41.0,41.0
5.419367790222168,43.0,43.0
5.4243669509887695,49.0,49.0
5.429366111755371,42.0,42.0
5.4343647956848145,44.0,44.0
5.439363956451416,42.0,42.0
5.444363117218018,46.0,46.0
5.449361801147461,45.0,45.0
5.4543609619140625,36.0,36.0
5.459360122680664,28.0,28.0
5.464358806610107,36.0,36.0
5.469357967376709,34.0,34.0
5.4743571281433105,26.0,26.0
5.479355812072754,26.0,26.0
5.4843549728393555,20.0,20.0
5.489354133605957,19.0,19.0
5.4943528175354,23.0,23.0
5.499351978302002,20.0,20.0
5.5043511390686035,13.0,13.0
5.509349822998047,12.0,12.0
5.514348983764648,16.0,16.0
5.51934814453125,12.0,12.0
5.524346828460693,17.0,17.0
5.529345989227295,11.0,11.0
5.5343451499938965,9.0,9.0
5.53934383392334,12.0,12.0
5.544342994689941,4.0,4.0
5.549342155456543,3.0,3.0
5.554340839385986,3.0,3.0
5.559340000152588,8.0,8.0
5.5643391609191895,6.0,6.0
5.569337844848633,3.0,3.0
5.574337005615234,2.0,2.0
5.579336166381836,3.0,3.0
5.584334850311279,10.0,10.0
5.589334011077881,4.0,4.0
5.594333171844482,4.0,4.0
5.599331855773926,3.0,3.0
5.604331016540527,12.0,12.0
5.609330177307129,3.0,3.0
5.614328861236572,6.0,6.0
5.619328022003174,6.0,6.0
5.624327182769775,8.0,8.0
5.629325866699219,5.0,5.0
5.63432502746582,1.0,1.0
5.639324188232422,4.0,4.0
5.644322872161865,6.0,6.0
5.649322032928467,8.0,8.0
5.654321193695068,8.0,8.0
5.659319877624512,8.0,8.0
5.664319038391113,4.0,4.0
5.669318199157715,9.0,9.0
5.674316883087158,7.0,7.0
5.67931604385376,3.0,3.0
5.684315204620361,7.0,7.0
5.689313888549805,1.0,1.0
5.694313049316406,6.0,6.0
5.699312210083008,6.0,6.0
5.704310894012451,8.0,8.0
5.709310054779053,6.0,6.0
5.714309215545654,3.0,3.0
5.719307899475098,1.0,1.0
5.724307060241699,5.0,5.0
5.729306221008301,1.0,1.0
5.734304904937744,3.0,3.0
5.739304065704346,8.0,8.0
5.744303226470947,9.0,9.0
5.749301910400391,9.0,9.0
5.754301071166992,4.0,4.0
5.759300231933594,7.0,7.0
5.764298915863037,1.0,1.0
5.769298076629639,6.0,6.0
5.77429723739624,7.0,7.0
5.779295921325684,5.0,5.0
5.784295082092285,7.0,7.0
5.7892937660217285,12.0,12.0
5.79429292678833,11.0,11.0
5.799292087554932,5.0,5.0
5.804290771484375,6.0,6.0
5.809289932250977,11.0,11.0
5.814289093017578,11.0,11.0
5.8192877769470215,7.0,7.0
5.824286937713623,14.0,14.0
5.829286098480225,7.0,7.0
5.834284782409668,16.0,16.0
5.8392839431762695,19.0,19.0
5.844283103942871,12.0,12.0
5.8492817878723145,7.0,7.0
5.854280948638916,22.0,22.0
5.859280109405518,21.0,21.0
5.864278793334961,18.0,18.0
5.8692779541015625,13.0,13.0
5.874277114868164,22.0,22.0
5.879275798797607,16.0,16.0
5.884274959564209,16.0,16.0
5.8892741203308105,24.0,24.0
5.894272804260254,18.0,18.0
5.8992719650268555,22.0,22.0
5.904271125793457,22.0,22.0
5.9092698097229,19.0,19.0
5.914268970489502,24.0,24.0
5.9192681312561035,27.0,27.0
5.924266815185547,18.0,18.0
5.929265975952148,22.0,22.0
5.93426513671875,25.0,25.0
5.939263820648193,18.0,18.0
5.944262981414795,13.0,13.0
5.9492621421813965,18.0,18.0
5.95426082611084,20.0,20.0
5.959259986877441,14.0,14.0
5.964259147644043,16.0,16.0
5.969257831573486,19.0,19.0
5.974256992340088,21.0,21.0
5.9792561531066895,13.0,13.0
5.984254837036133,14.0,14.0
5.989253997802734,8.0,8.0
5.994253158569336,16.0,16.0
5.999251842498779,14.0,14.0
6.004251003265381,14.0,14.0
6.009250164031982,5.0,5.0
6.014248847961426,13.0,13.0
6.019248008728027,15.0,15.0
6.024247169494629,4.0,4.0
6.029245853424072,13.0,13.0
6.034245014190674,6.0,6.0
6.039244174957275,4.0,4.0
6.044242858886719,0.0,0.0
6.04924201965332,6.0,6.0
6.054241180419922,7.0,7.0
6.059239864349365,8.0,8.0
6.064239025115967,8.0,8.0
6.069238185882568,3.0,3.0
6.074236869812012,3.0,3.0
6.079236030578613,7.0,7.0
6.084235191345215,5.0,5.0
6.089233875274658,6.0,6.0
6.09423303604126,6.0,6.0
6.099232196807861,2.0,2.0
6.104230880737305,10.0,10.0
6.109230041503906,8.0,8.0
6.114229202270508,7.0,7.0
6.119227886199951,1.0,1.0
6.124227046966553,5.0,5.0
6.129226207733154,3.0,3.0
6.134224891662598,2.0,2.0
6.139224052429199,6.0,6.0
6.144223213195801,7.0,7.0
6.149221897125244,7.0,7.0
6.154221057891846,4.0,4.0
6.159220218658447,6.0,6.0
6.164218902587891,5.0,5.0
6.169218063354492,8.0,8.0
6.174217224121094,13.0,13.0
6.179215908050537,8.0,8.0
6.184215068817139,6.0,6.0
6.18921422958374,7.0,7.0
6.194212913513184,5.0,5.0
6.199212074279785,9.0,9.0
6.204211235046387,14.0,14.0
6.20920991897583,10.0,10.0
6.214209079742432,10.0,10.0
6.219207763671875,6.0,6.0
6.224206924438477,6.0,6.0
6.229206085205078,8.0,8.0
6.2342047691345215,12.0,12.0
6.239203929901123,17.0,17.0
6.244203090667725,11.0,11.0
6.249201774597168,12.0,12.0
6.2542009353637695,14.0,14.0
6.259200096130371,21.0,21.0
6.2641987800598145,15.0,15.0
6.269197940826416,23.0,23.0
6.274197101593018,29.0,29.0
6.279195785522461,26.0,26.0
6.2841949462890625,34.0,34.0
6.289194107055664,28.0,28.0
6.294192790985107,40.0,40.0
6.299191951751709,53.0,53.0
6.3041911125183105,44.0,44.0
6.309189796447754,73.0,73.0
6.3141889572143555,58.0,58.0
6.319188117980957,73.0,73.0
6.3241868019104,75.0,75.0
6.329185962677002,67.0,67.0
6.3341851234436035,97.0,97.0
6.339183807373047,87.0,87.0
6.344182968139648,115.0,115.0
6.34918212890625,109.0,109.0
6.354180812835693,110.0,110.0
6.359179973602295,122.0,122.0
6.3641791343688965,118.0,118.0
6.36917781829834,138.0,138.0
6.374176979064941,146.0,146.0
6.379176139831543,148.0,148.0
6.384174823760986,142.0,142.0
6.389173984527588,144.0,144.0
6.3941731452941895,142.0,142.0
6.399171829223633,146.0,146.0
6.404170989990234,136.0,136.0
6.409170150756836,155.0,155.0
6.414168834686279,148.0,148.0
6.419167995452881,146.0,146.0
6.424167156219482,143.0,143.0
6.429165840148926,125.0,125.0
6.434165000915527,119.0,119.0
6.439164161682129,116.0,116.0
6.444162845611572,123.0,123.0
6.449162006378174,82.0,82.0
6.454161167144775,103.0,103.0
6.459159851074219,93.0,93.0
6.46415901184082,84.0,84.0
6.469158172607422,86.0,86.0
6.474156856536865,76.0,76.0
6.479156017303467,57.0,57.0
6.484155178070068,56.0,56.0
6.489153861999512,60.0,60.0
6.494153022766113,40.0,40.0
6.499152183532715,53.0,53.0
6.504150867462158,37.0,37.0
6.50915002822876,30.0,30.0
6.514149188995361,18.0,18.0
6.519147872924805,32.0,32.0
6.524147033691406,14.0,14.0
6.529146194458008,16.0,16.0
6.534144878387451,12.0,12.0
6.539144039154053,17.0,17.0
6.544143199920654,8.0,8.0
6.549141883850098,13.0,13.0
6.554141044616699,12.0,12.0
6.559140205383301,8.0,8.0
6.564138889312744,9.0,9.0
6.569138050079346,12.0,12.0
6.574137210845947,7.0,7.0
6.579135894775391,10.0,10.0
6.584135055541992,5.0,5.0
6.589134216308594,5.0,5.0
6.594132900238037,4.0,4.0
6.599132061004639,6.0,6.0
6.60413122177124,4.0,4.0
6.609129905700684,4.0,4.0
6.614129066467285,8.0,8.0
6.619128227233887,5.0,5.0
6.62412691116333,4.0,4.0
6.629126071929932,4.0,4.0
6.634125232696533,3.0,3.0
6.639123916625977,6.0,6.0
6.644123077392578,6.0,6.0
6.64912223815918,6.0,6.0
6.654120922088623,4.0,4.0
6.659120082855225,1.0,1.0
6.664118766784668,1.0,1.0
6.6691179275512695,12.0,12.0
6.674117088317871,7.0,7.0
6.6791157722473145,3.0,3.0
6.684114933013916,8.0,8.0
6.689114093780518,6.0,6.0
6.694112777709961,5.0,5.0
6.6991119384765625,6.0,6.0
6.704111099243164,8.0,8.0
6.709109783172607,4.0,4.0
6.714108943939209,5.0,5.0
6.7191081047058105,7.0,7.0
6.724106788635254,2.0,2.0
6.7291059494018555,3.0,3.0
6.734105110168457,3.0,3.0
6.7391037940979,5.0,5.0
6.744102954864502,8.0,8.0
6.7491021156311035,4.0,4.0
6.754100799560547,5.0,5.0
6.759099960327148,7.0,7.0
6.76409912109375,5.0,5.0
6.769097805023193,3.0,3.0
6.774096965789795,5.0,5.0
6.7790961265563965,8.0,8.0
6.78409481048584,7.0,7.0
6.789093971252441,5.0,5.0
6.794093132019043,4.0,4.0
6.799091815948486,9.0,9.0
6.804090976715088,6.0,6.0
6.8090901374816895,5.0,5.0
6.814088821411133,4.0,4.0
6.819087982177734,8.0,8.0
6.824087142944336,2.0,2.0
6.829085826873779,6.0,6.0
6.834084987640381,9.0,9.0
6.839084148406982,3.0,3.0
6.844082832336426,5.0,5.0
6.849081993103027,9.0,9.0
6.854081153869629,4.0,4.0
6.859079837799072,11.0,11.0
6.864078998565674,3.0,3.0
6.869078159332275,3.0,3.0
6.874076843261719,4.0,4.0
6.87907600402832,3.0,3.0
6.884075164794922,4.0,4.0
6.889073848724365,6.0,6.0
6.894073009490967,12.0,12.0
6.899072170257568,11.0,11.0
6.904070854187012,11.0,11.0
6.909070014953613,10.0,10.0
6.914069175720215,7.0,7.0
6.919067859649658,8.0,8.0
6.92406702041626,13.0,13.0
6.929066181182861,7.0,7.0
6.934064865112305,4.0,4.0
6.939064025878906,12.0,12.0
6.944063186645508,17.0,17.0
6.949061870574951,6.0,6.0
6.954061031341553,17.0,17.0
6.959060192108154,18.0,18.0
6.964058876037598,14.0,14.0
6.969058036804199,17.0,17.0
6.974057197570801,16.0,16.0
6.979055881500244,17.0,17.0
6.984055042266846,13.0,13.0
6.989054203033447,18.0,18.0
6.994052886962891,16.0,16.0
6.999052047729492,18.0,18.0
7.004051208496094,19.0,19.0
7.009049892425537,29.0,29.0
7.014049053192139,16.0,16.0
7.01904821395874,27.0,27.0
7.024046897888184,21.0,21.0
7.029046058654785,22.0,22.0
7.034045219421387,22.0,22.0
7.03904390335083,26.0,26.0
7.044043064117432,28.0,28.0
7.049042224884033,29.0,29.0
7.054040908813477,20.0,20.0
7.059040069580078,18.0,18.0
7.06403923034668,24.0,24.0
7.069037914276123,28.0,28.0
7.074037075042725,17.0,17.0
7.079036235809326,35.0,35.0
7.0840349197387695,10.0,10.0
7.089034080505371,23.0,23.0
7.0940327644348145,20.0,20.0
7.099031925201416,16.0,16.0
7.104031085968018,19.0,19.0
7.109029769897461,17.0,17.0
7.1140289306640625,18.0,18.0
7.119028091430664,24.0,24.0
7.124026775360107,20.0,20.0
7.129025936126709,11.0,11.0
7.1340250968933105,15.0,15.0
7.139023780822754,18.0,18.0
7.1440229415893555,20.0,20.0
7.149022102355957,15.0,15.0
7.1540207862854,11.0,11.0
7.159019947052002,16.0,16.0
7.1640191078186035,8.0,8.0
7.169017791748047,11.0,11.0
7.174016952514648,15.0,15.0
7.17901611328125,10.0,10.0
7.184014797210693,9.0,9.0
7.189013957977295,6.0,6.0
7.1940131187438965,12.0,12.0
7.19901180267334,6.0,6.0
7.204010963439941,6.0,6.0
7.209010124206543,7.0,7.0
7.214008808135986,8.0,8.0
7.219007968902588,7.0,7.0
7.2240071296691895,11.0,11.0
7.229005813598633,7.0,7.0
7.234004974365234,6.0,6.0
7.239004135131836,3.0,3.0
7.244002819061279,4.0,4.0
7.249001979827881,6.0,6.0
7.254001140594482,6.0,6.0
7.258999824523926,10.0,10.0
7.263998985290527,6.0,6.0
7.268998146057129,6.0,6.0
7.273996829986572,7.0,7.0
7.278995990753174,4.0,4.0
7.283995151519775,7.0,7.0
7.288993835449219,10.0,10.0
7.29399299621582,3.0,3.0
7.298992156982422,4.0,4.0
7.303990840911865,6.0,6.0
7.308990001678467,3.0,3.0
7.313989162445068,8.0,8.0
7.318987846374512,8.0,8.0
7.323987007141113,9.0,9.0
7.328986167907715,3.0,3.0
7.333984851837158,7.0,7.0
7.33898401260376,6.0,6.0
7.343983173370361,9.0,9.0
7.348981857299805,12.0,12.0
7.353981018066406,12.0,12.0
7.358980178833008,7.0,7.0
7.363978862762451,14.0,14.0
7.368978023529053,8.0,8.0
7.373977184295654,9.0,9.0
7.378975868225098,8.0,8.0
7.383975028991699,6.0,6.0
7.388974189758301,9.0,9.0
7.393972873687744,11.0,11.0
7.398972034454346,12.0,12.0
7.403971195220947,15.0,15.0
7.408969879150391,15.0,15.0
7.413969039916992,14.0,14.0
7.418968200683594,18.0,18.0
7.423966884613037,17.0,17.0
7.428966045379639,11.0,11.0
7.43396520614624,16.0,16.0
7.438963890075684,22.0,22.0
7.443963050842285,26.0,26.0
7.448962211608887,19.0,19.0
7.45396089553833,15.0,15.0
7.458960056304932,20.0,20.0
7.463959217071533,18.0,18.0
7.468957901000977,18.0,18.0
7.473957061767578,21.0,21.0
7.47895622253418,21.0,21.0
7.483954906463623,17.0,17.0
7.488954067230225,20.0,20.0
7.493953227996826,19.0,19.0
7.4989519119262695,18.0,18.0
7.503951072692871,20.0,20.0
7.508950233459473,23.0,23.0
7.513948917388916,16.0,16.0
7.518948078155518,20.0,20.0
7.523946762084961,11.0,11.0
7.5289459228515625,11.0,11.0
7.533945083618164,11.0,11.0
7.538943767547607,10.0,10.0
7.543942928314209,17.0,17.0
7.5489420890808105,10.0,10.0
7.553940773010254,13.0,13.0
7.5589399337768555,14.0,14.0
7.563939094543457,16.0,16.0
7.5689377784729,7.0,7.0
7.573936939239502,8.0,8.0
7.5789361000061035,6.0,6.0
7.583934783935547,4.0,4.0
7.588933944702148,10.0,10.0
7.59393310546875,4.0,4.0
7.598931789398193,14.0,14.0
7.603930950164795,10.0,10.0
7.6089301109313965,13.0,13.0
7.61392879486084,9.0,9.0
7.618927955627441,7.0,7.0
7.623927116394043,6.0,6.0
7.628925800323486,5.0,5.0
7.633924961090088,13.0,13.0
7.6389241218566895,7.0,7.0
7.643922805786133,3.0,3.0
7.648921966552734,4.0,4.0
7.653921127319336,3.0,3.0
7.658919811248779,5.0,5.0
7.663918972015381,5.0,5.0
7.668918132781982,9.0,9.0
7.673916816711426,8.0,8.0
7.678915977478027,2.0,2.0
7.683915138244629,7.0,7.0
7.688913822174072,4.0,4.0
7.693912982940674,6.0,6.0
7.698912143707275,1.0,1.0
7.703910827636719,9.0,9.0
7.70890998840332,12.0,12.0
7.713909149169922,7.0,7.0
7.718907833099365,5.0,5.0
7.723906993865967,8.0,8.0
7.728906154632568,12.0,12.0
7.733904838562012,7.0,7.0
7.738903999328613,8.0,8.0
7.743903160095215,5.0,5.0
7.748901844024658,6.0,6.0
7.75390100479126,4.0,4.0
7.758900165557861,5.0,5.0
7.763898849487305,8.0,8.0
7.768898010253906,6.0,6.0
7.773897171020508,6.0,6.0
7.778895854949951,5.0,5.0
7.783895015716553,6.0,6.0
7.788894176483154,5.0,5.0
7.793892860412598,13.0,13.0
7.798892021179199,5.0,5.0
7.803891181945801,5.0,5.0
7.808889865875244,12.0,12.0
7.813889026641846,8.0,8.0
7.818888187408447,9.0,9.0
7.823886871337891,11.0,11.0
7.828886032104492,16.0,16.0
7.833885192871094,13.0,13.0
7.838883876800537,7.0,7.0
7.843883037567139,13.0,13.0
7.84888219833374,14.0,14.0
7.853880882263184,20.0,20.0
7.858880043029785,18.0,18.0
7.863879203796387,22.0,22.0
7.86887788772583,34.0,34.0
7.873877048492432,23.0,23.0
7.878876209259033,36.0,36.0
7.883874893188477,31.0,31.0
7.888874053955078,31.0,31.0
7.89387321472168,46.0,46.0
7.898871898651123,47.0,47.0
7.903871059417725,65.0,65.0
7.908870220184326,68.0,68.0
7.9138689041137695,59.0,59.0
7.918868064880371,88.0,88.0
7.923867225646973,93.0,93.0
7.928865909576416,100.0,100.0
7.933865070343018,108.0,108.0
7.938864231109619,142.0,142.0
7.9438629150390625,142.0,142.0
7.948862075805664,156.0,156.0
7.953861236572266,155.0,155.0
7.958859920501709,158.0,158.0
7.9638590812683105,191.0,191.0
